#time mass lmass1 lmass2 lmass3 lmass4 lmass_{tot}
2870 0.41698194510007 0.104104165483933 0.312332437181691 0.000545342434446151 0 0.41698194510007
2880 0.416867446661543 0.104492159562787 0.311878309549417 0.000496977549338103 0 0.416867446661543
2890 0.416753330904613 0.104879637044229 0.311421685172748 0.000452008687636219 0 0.416753330904613
2900 0.416639593643823 0.105266579748876 0.310962713978911 0.00041029991603621 0 0.416639593643823
2910 0.416526230722781 0.105652967959807 0.310501553415289 0.00037170934768457 0 0.416526230722781
2920 0.416413238004462 0.1060387803274 0.310038369069811 0.000336088607251058 0 0.416413238004462
2930 0.416300611072742 0.106423994776527 0.309573334023322 0.000303282272892662 0 0.416300611072742
2940 0.416188345581263 0.10680858715462 0.309106631233296 0.000273127193346156 0 0.416188345581263
2950 0.416076437050413 0.107192532227104 0.3086384508217 0.000245454001609847 0 0.416076437050413
2960 0.415964880269379 0.107575808593785 0.308168972966002 0.000220098709592496 0 0.415964880269379
2970 0.415853671235404 0.107958393256096 0.307698370168411 0.000196907810897002 0 0.415853671235404
2980 0.415742805516276 0.10834026616472 0.307226805042486 0.000175734309069943 0 0.415742805516276
2990 0.415632279188415 0.108721409738738 0.306754420945037 0.000156448504640386 0 0.415632279188415
3000 0.415522088366759 0.109101809348928 0.306281345515535 0.000138933502295226 0 0.415522088366759
3010 0.415412229380687 0.109481450634594 0.305807702121707 0.00012307662438593 0 0.415412229380687
3020 0.415302698419087 0.109860319800219 0.305333613129143 0.000108765489725053 0 0.415302698419087
3030 0.415193491775501 0.110238402563937 0.304859201956855 9.58872547082936e-05 0 0.415193491775501
3040 0.415084605585286 0.11061568600342 0.304384587107219 8.43324746464453e-05 0 0.415084605585285
3050 0.414976036347436 0.110992156627023 0.303909885202889 7.39945175237477e-05 0 0.414976036347436
3060 0.414867780344681 0.111367802017269 0.30343521024491 6.47680825019088e-05 0 0.414867780344682
3070 0.414759834021692 0.111742610084615 0.302960672295048 5.65516420290873e-05 0 0.414759834021692
3080 0.414652193814798 0.112116570146868 0.3024863743354 4.92493325302874e-05 0 0.414652193814798
3090 0.414544856497393 0.112489672600995 0.302012409145575 4.27747508232629e-05 0 0.414544856497394
3100 0.414437819026588 0.112861909327502 0.301538859688684 3.70500104018557e-05 0 0.414437819026588
3110 0.414331078335843 0.113233273044106 0.30106580455323 3.20007385075534e-05 0 0.414331078335843
3120 0.414224631587837 0.113603757659687 0.300593313430419 2.75604977315707e-05 0 0.414224631587837
3130 0.414118475927152 0.113973357963244 0.300121451511615 2.3666452292529e-05 0 0.414118475927152
3140 0.41401260869169 0.114342069334729 0.299650278519481 2.02608374794543e-05 0 0.41401260869169
3150 0.413907027230923 0.114709888007416 0.299179849502336 1.72897211717241e-05 0 0.413907027230923
3160 0.413801728965665 0.115076811131047 0.298710213846041 1.4703988577817e-05 0 0.413801728965665
3170 0.413696711544375 0.115442836375544 0.29824141526885 1.24598999817276e-05 0 0.413696711544375
3180 0.413591972674414 0.11580796238768 0.297773491551356 1.05187353782176e-05 0 0.413591972674414
3190 0.413487510215722 0.116172188220154 0.29730647643584 8.8455597275486e-06 0 0.413487510215722
3200 0.413383322003293 0.1165355136341 0.296840400329149 7.40804004285742e-06 0 0.413383322003293
3210 0.413279406115707 0.116897938174463 0.296375291416396 6.17652484853402e-06 0 0.413279406115707
3220 0.413175760826759 0.117259461672901 0.295911173830975 5.12532288262703e-06 0 0.413175760826759
3230 0.413072383751012 0.117620086751079 0.295448066253704 4.23074622947696e-06 0 0.413072383751012
3240 0.412969272946707 0.1179798148063 0.294985987612721 3.4705276871283e-06 0 0.412969272946707
3250 0.412866426585174 0.118338647530256 0.294524953875561 2.8251793568099e-06 0 0.412866426585174
3260 0.412763842680857 0.118696587668486 0.294064977635029 2.27737734176786e-06 0 0.412763842680857
3270 0.412661519676269 0.119053637454174 0.293606068356779 1.8138653153911e-06 0 0.412661519676269
3280 0.412559455932274 0.119409800233014 0.293148230903881 1.42479537889906e-06 0 0.412559455932274
3290 0.412457649796786 0.11976507992958 0.292691467362068 1.10250513716795e-06 0 0.412457649796786
3300 0.412356100280447 0.120119478200945 0.292235782531923 8.39547578937094e-07 0 0.412356100280447
3310 0.412254805309597 0.120473000385631 0.291781176888916 6.28035050211622e-07 0 0.412254805309597
3320 0.41215376332527 0.120825649984162 0.2913276533963 4.59944808339263e-07 0 0.41215376332527
3330 0.412052972779358 0.121177430587842 0.290875214477922 3.27713594273931e-07 0 0.412052972779358
3340 0.411952432288565 0.121528345285595 0.290423862810768 2.24192201907604e-07 0 0.411952432288565
3350 0.411852140646789 0.121878397180341 0.289973598688058 1.44778390113921e-07 0 0.411852140646789
3360 0.41175209643872 0.122227590477876 0.289524419545441 8.64154038898031e-08 0 0.41175209643872
3370 0.411652298138544 0.122575929789613 0.289076322207755 4.61411759940828e-08 0 0.411652298138544
3380 0.411552744404293 0.122923419042589 0.288629304544892 2.08168115689801e-08 0 0.411552744404293
3390 0.41145343386228 0.123270062227585 0.288183364526026 7.10866898319633e-09 0 0.41145343386228
3400 0.411354365221949 0.123615862992888 0.287738500762853 1.46620809244937e-09 0 0.411354365221949
3410 0.411255537135353 0.123960825137831 0.287294711888615 1.08907034074468e-10 0 0.411255537135353
3420 0.411156948251663 0.124304952635798 0.286851995615865 0 0 0.411156948251663
3430 0.411058597348801 0.124648249477496 0.286410347871304 0 0 0.411058597348801
3440 0.410960483188279 0.124990719962796 0.285969763225483 0 0 0.410960483188279
3450 0.410862604566028 0.125332368294543 0.285530236271485 0 0 0.410862604566028
3460 0.410764960251866 0.12567319876672 0.285091761485146 0 0 0.410764960251867
3470 0.410667549048317 0.12601321555916 0.284654333489157 0 0 0.410667549048316
3480 0.410570369764851 0.126352422827433 0.284217946937418 0 0 0.410570369764851
3490 0.410473421223892 0.126690824681918 0.283782596541973 0 0 0.410473421223892
3500 0.410376702305437 0.12702842503201 0.283348277273427 0 0 0.410376702305437
3510 0.410280211924028 0.127365227666534 0.282914984257494 0 0 0.410280211924028
3520 0.410183948908189 0.127701236674567 0.282482712233623 0 0 0.410183948908189
3530 0.410087912109298 0.128036456065409 0.282051456043889 0 0 0.410087912109298
3540 0.409992100315292 0.128370890069801 0.281621210245491 0 0 0.409992100315292
3550 0.409896512457908 0.128704542416547 0.281191970041361 0 0 0.409896512457908
3560 0.409801147391164 0.129037417105738 0.280763730285426 0 0 0.409801147391164
3570 0.409706003939975 0.129369518239035 0.28033648570094 0 0 0.409706003939975
3580 0.409611081104734 0.129700849305603 0.279910231799132 0 0 0.409611081104734
3590 0.409516377766489 0.130031414211181 0.279484963555308 0 0 0.409516377766489
3600 0.40942189281011 0.130361216848156 0.279060675961954 0 0 0.40942189281011
3610 0.409327625257845 0.130690260629406 0.27863736462844 0 0 0.409327625257845
3620 0.409233573928233 0.131018549678858 0.278215024249375 0 0 0.409233573928233
3630 0.409139737889252 0.131346087249764 0.277793650639487 0 0 0.409139737889252
3640 0.409046116278579 0.131672876352085 0.277373239926493 0 0 0.409046116278579
3650 0.408952707984844 0.131998920865093 0.276953787119751 0 0 0.408952707984844
3660 0.40885951201131 0.132324224267932 0.276535287743377 0 0 0.40885951201131
3670 0.40876652733686 0.132648790124837 0.276117737212024 0 0 0.40876652733686
3680 0.40867375288783 0.132972622183472 0.275701130704358 0 0 0.40867375288783
3690 0.408581187678597 0.13329572388418 0.275285463794417 0 0 0.408581187678597
3700 0.408488830787303 0.133618098444733 0.27487073234257 0 0 0.408488830787303
3710 0.408396681106564 0.133939749730492 0.274456931376072 0 0 0.408396681106564
3720 0.408304737607914 0.134260681331351 0.274044056276563 0 0 0.408304737607914
3730 0.408212999452728 0.13458089617455 0.273632103278178 0 0 0.408212999452728
3740 0.4081214656493 0.134900397721674 0.273221067927626 0 0 0.4081214656493
3750 0.408030135270756 0.135219189208004 0.272810946062753 0 0 0.408030135270756
3760 0.407939007370519 0.135537273937596 0.272401733432924 0 0 0.407939007370519
3770 0.407848080881393 0.13585465563553 0.271993425245863 0 0 0.407848080881393
3780 0.407757355088113 0.13617133679846 0.271586018289653 0 0 0.407757355088113
3790 0.407666828991041 0.136487320915655 0.271179508075386 0 0 0.407666828991041
3800 0.407576501655722 0.136802611248854 0.270773890406869 0 0 0.407576501655722
3810 0.407486372210025 0.137117210842264 0.270369161367762 0 0 0.407486372210025
3820 0.407396439746566 0.137431122863131 0.269965316883435 0 0 0.407396439746566
3830 0.407306703320967 0.137744350607839 0.269562352713129 0 0 0.407306703320967
3840 0.407217162129167 0.138056896882986 0.269160265246181 0 0 0.407217162129167
3850 0.407127815248932 0.13836876490766 0.268759050341272 0 0 0.407127815248932
3860 0.40703866174143 0.138679957958875 0.268358703782555 0 0 0.40703866174143
3870 0.40694970083782 0.138990478720305 0.267959222117515 0 0 0.40694970083782
3880 0.406860931515711 0.139300330760634 0.267560600755077 0 0 0.406860931515711
3890 0.406772353011059 0.139609516746774 0.267162836264285 0 0 0.406772353011059
3900 0.406683964538258 0.139918039420915 0.266765925117343 0 0 0.406683964538258
3910 0.406595765253824 0.140225901727261 0.266369863526563 0 0 0.406595765253824
3920 0.40650775427838 0.140533106735302 0.265974647543078 0 0 0.40650775427838
3930 0.406419930857464 0.140839657078514 0.26558027377895 0 0 0.406419930857464
3940 0.40633229413952 0.14114555572928 0.265186738410239 0 0 0.40633229413952
3950 0.406244843253225 0.141450805728975 0.26479403752425 0 0 0.406244843253225
3960 0.406157577540896 0.141755409373269 0.264402168167627 0 0 0.406157577540896
3970 0.406070496074552 0.1420593699013 0.264011126173252 0 0 0.406070496074552
3980 0.405983598058491 0.142362690090492 0.263620907967999 0 0 0.405983598058491
3990 0.405896882751168 0.142665372529236 0.263231510221932 0 0 0.405896882751168
4000 0.405810349414148 0.14296741979506 0.262842929619087 0 0 0.405810349414148
4010 0.405723997289505 0.143268834533524 0.262455162755981 0 0 0.405723997289505
4020 0.405637825618767 0.1435696193921 0.262068206226667 0 0 0.405637825618767
4030 0.405551833525401 0.143869777430353 0.261682056095048 0 0 0.405551833525401
4040 0.405466020328269 0.144169311025817 0.261296709302452 0 0 0.405466020328269
4050 0.405380385161499 0.144468223200845 0.260912161960654 0 0 0.405380385161499
4060 0.405294927396031 0.144766516151188 0.260528411244844 0 0 0.405294927396032
4070 0.405209646212375 0.145064192737305 0.260145453475071 0 0 0.405209646212375
4080 0.405124540794272 0.14536125580837 0.259763284985902 0 0 0.405124540794272
4090 0.405039610506577 0.145657707581377 0.2593819029252 0 0 0.405039610506577
4100 0.404954854637477 0.145953550540929 0.259001304096549 0 0 0.404954854637477
4110 0.404870272498613 0.146248787089769 0.258621485408843 0 0 0.404870272498613
4120 0.404785863321037 0.146543419911928 0.258242443409109 0 0 0.404785863321037
4130 0.404701626382158 0.146837451529632 0.257864174852526 0 0 0.404701626382159
4140 0.404617560910813 0.147130884634655 0.257486676276158 0 0 0.404617560910813
4150 0.40453366630791 0.147423721318143 0.257109944989767 0 0 0.404533666307911
4160 0.404449941836091 0.147715964153869 0.256733977682222 0 0 0.404449941836091
4170 0.40436638682749 0.148007615473035 0.256358771354455 0 0 0.404366386827489
4180 0.404283000577268 0.148298677735903 0.255984322841364 0 0 0.404283000577268
4190 0.404199782422479 0.148589153256509 0.25561062916597 0 0 0.404199782422479
4200 0.404116731586843 0.148879044744482 0.255237686842361 0 0 0.404116731586843
4210 0.404033847470961 0.149168354292045 0.254865493178916 0 0 0.404033847470961
4220 0.403951129309858 0.149457084569361 0.254494044740497 0 0 0.403951129309858
4230 0.403868576562623 0.1497452374645 0.254123339098123 0 0 0.403868576562623
4240 0.403786188525562 0.150032815433728 0.253753373091834 0 0 0.403786188525562
4250 0.403703964585247 0.150319820618234 0.253384143967013 0 0 0.403703964585247
4260 0.40362190399064 0.150606255639537 0.253015648351102 0 0 0.40362190399064
4270 0.40354000612796 0.150892122640057 0.252647883487903 0 0 0.40354000612796
4280 0.403458270358216 0.151177423850218 0.252280846507999 0 0 0.403458270358216
4290 0.403376696016535 0.151462161590775 0.25191453442576 0 0 0.403376696016535
4300 0.40329528251513 0.151746337913421 0.251548944601708 0 0 0.40329528251513
4310 0.403214029141097 0.152029955306561 0.251184073834536 0 0 0.403214029141097
4320 0.40313293533254 0.152313015731516 0.250819919601024 0 0 0.40313293533254
4330 0.403052000475751 0.152595521330452 0.2504564791453 0 0 0.403052000475752
4340 0.402971223885218 0.15287747449617 0.250093749389048 0 0 0.402971223885218
4350 0.402890604996796 0.153158877197836 0.24973172779896 0 0 0.402890604996796
4360 0.402810143186352 0.153439731614 0.249370411572352 0 0 0.402810143186352
4370 0.402729837787951 0.153720040069137 0.249009797718813 0 0 0.402729837787951
4380 0.402649688246253 0.153999804501669 0.248649883744584 0 0 0.402649688246253
4390 0.402569693992548 0.154279026896705 0.248290667095843 0 0 0.402569693992548
4400 0.402489854416061 0.15455770938617 0.24793214502989 0 0 0.40248985441606
4410 0.402410168901717 0.154835854116999 0.247574314784717 0 0 0.402410168901717
4420 0.402330636906389 0.155113462984996 0.247217173921393 0 0 0.402330636906389
4430 0.402251257801679 0.155390538183605 0.246860719618074 0 0 0.402251257801679
4440 0.402172030969962 0.155667081868661 0.246504949101301 0 0 0.402172030969962
4450 0.402092955901812 0.155943095818335 0.246149860083477 0 0 0.402092955901812
4460 0.402014031980614 0.156218582184939 0.245795449795675 0 0 0.402014031980614
4470 0.401935258693735 0.156493542757834 0.245441715935902 0 0 0.401935258693735
4480 0.401856635454439 0.156767979585042 0.245088655869397 0 0 0.401856635454439
4490 0.401778161665874 0.157041894749892 0.244736266915982 0 0 0.401778161665873
4500 0.401699836796523 0.157315290107656 0.244384546688867 0 0 0.401699836796523
4510 0.401621660254169 0.157588167725494 0.244033492528675 0 0 0.401621660254169
4520 0.401543631623859 0.157860529051806 0.243683102572053 0 0 0.401543631623859
4530 0.401465750249056 0.158132376378257 0.243333373870799 0 0 0.401465750249055
4540 0.401388015578373 0.158403711629476 0.242984303948897 0 0 0.401388015578373
4550 0.401310427034272 0.158674536821382 0.24263589021289 0 0 0.401310427034272
4560 0.401232984124127 0.158944853673501 0.242288130450626 0 0 0.401232984124127
4570 0.401155686309227 0.159214664066222 0.241941022243004 0 0 0.401155686309226
4580 0.40107853306554 0.159483969828686 0.241594563236854 0 0 0.40107853306554
4590 0.401001523870355 0.159752772785439 0.241248751084916 0 0 0.401001523870355
4600 0.400924658187847 0.160021074806797 0.24090358338105 0 0 0.400924658187847
4610 0.400847935508098 0.160288877672635 0.240559057835463 0 0 0.400847935508098
4620 0.400771355296941 0.16055618324749 0.24021517204945 0 0 0.400771355296941
4630 0.400694917050819 0.160822993289033 0.239871923761786 0 0 0.400694917050819
4640 0.400618620262536 0.161089309567656 0.239529310694879 0 0 0.400618620262536
4650 0.400542464399523 0.161355133942302 0.239187330457221 0 0 0.400542464399523
4660 0.400466448954751 0.161620468182772 0.238845980771978 0 0 0.400466448954751
4670 0.4003905734525 0.161885313949584 0.238505259502915 0 0 0.4003905734525
4680 0.400314837342236 0.162149673164389 0.238165164177847 0 0 0.400314837342236
4690 0.400239240198398 0.162413547312626 0.237825692885772 0 0 0.400239240198398
4700 0.400163781502947 0.162676938202524 0.237486843300423 0 0 0.400163781502947
4710 0.40008846075303 0.162939847589303 0.237148613163727 0 0 0.40008846075303
4720 0.400013277469465 0.163202277145569 0.236811000323896 0 0 0.400013277469465
4730 0.399938231150961 0.16346422862109 0.236474002529871 0 0 0.399938231150961
4740 0.399863321345915 0.1637257035922 0.236137617753715 0 0 0.399863321345915
4750 0.399788547581553 0.163986703709132 0.235801843872421 0 0 0.399788547581553
4760 0.39971390935602 0.164247230723627 0.235466678632393 0 0 0.39971390935602
4770 0.399639406216988 0.164507286214548 0.235132120002439 0 0 0.399639406216988
4780 0.399565037736338 0.164766871676257 0.234798166060081 0 0 0.399565037736338
4790 0.399490803371791 0.165025989001599 0.234464814370191 0 0 0.399490803371791
4800 0.399416702677384 0.165284639747218 0.234132062930166 0 0 0.399416702677384
4810 0.399342735225351 0.165542825406246 0.233799909819104 0 0 0.39934273522535
4820 0.399268900538388 0.165800547644726 0.233468352893662 0 0 0.399268900538388
4830 0.399195198166963 0.166057808031765 0.233137390135198 0 0 0.399195198166963
4840 0.399121627674827 0.166314608090102 0.232807019584725 0 0 0.399121627674827
4850 0.399048188583675 0.166570949489275 0.2324772390944 0 0 0.399048188583675
4860 0.39897488043949 0.166826833814045 0.232148046625445 0 0 0.39897488043949
4870 0.398901702702714 0.167082262947758 0.231819439754955 0 0 0.398901702702714
4880 0.398828654971603 0.167337238292712 0.231491416678891 0 0 0.398828654971603
4890 0.398755736768907 0.167591761514758 0.231163975254149 0 0 0.398755736768907
4900 0.39868294764855 0.167845834170947 0.230837113477603 0 0 0.39868294764855
4910 0.39861028722809 0.168099457596198 0.230510829631891 0 0 0.39861028722809
4920 0.398537755052297 0.168352633379507 0.23018512167279 0 0 0.398537755052297
4930 0.398465350664043 0.168605363116491 0.229859987547552 0 0 0.398465350664043
4940 0.398393073678066 0.168857648151924 0.229535425526142 0 0 0.398393073678066
4950 0.398320923703047 0.169109489851714 0.229211433851333 0 0 0.398320923703047
4960 0.398248900242342 0.169360889949413 0.228888010292929 0 0 0.398248900242342
4970 0.398177002914658 0.169611849775935 0.228565153138723 0 0 0.398177002914658
4980 0.398105231277343 0.16986237087637 0.228242860400973 0 0 0.398105231277343
4990 0.398033584926335 0.170112454661106 0.227921130265229 0 0 0.398033584926335
5000 0.397962063414562 0.170362102690671 0.227599960723891 0 0 0.397962063414562
5010 0.397890666311057 0.170611316469357 0.2272793498417 0 0 0.397890666311057
5020 0.397819393278718 0.170860097173838 0.226959296104879 0 0 0.397819393278718
5030 0.397748243889958 0.171108446296614 0.226639797593344 0 0 0.397748243889958
5040 0.39767721776999 0.171356365145893 0.226320852624097 0 0 0.39767721776999
5050 0.397606314500268 0.171603855182623 0.226002459317644 0 0 0.397606314500268
5060 0.397535533660397 0.171850917874202 0.225684615786195 0 0 0.397535533660397
5070 0.397464874856412 0.17209755459578 0.225367320260632 0 0 0.397464874856412
5080 0.39739433769164 0.172343766731959 0.225050570959681 0 0 0.39739433769164
5090 0.39732392173867 0.172589555774624 0.224734365964046 0 0 0.39732392173867
5100 0.397253626653402 0.17283492292487 0.224418703728533 0 0 0.397253626653402
5110 0.39718345205372 0.173079869516485 0.224103582537235 0 0 0.39718345205372
5120 0.397113397509107 0.173324397052201 0.223789000456905 0 0 0.397113397509107
5130 0.397043462653375 0.173568506810208 0.223474955843166 0 0 0.397043462653375
5140 0.396973647126326 0.17381220004779 0.223161447078536 0 0 0.396973647126325
5150 0.396903950569434 0.174055478016389 0.222848472553044 0 0 0.396903950569434
5160 0.396834372575026 0.174298342139004 0.222536030436022 0 0 0.396834372575026
5170 0.396764912790511 0.174540793646361 0.222224119144151 0 0 0.396764912790511
5180 0.396695570757795 0.174782834137458 0.221912736620337 0 0 0.396695570757794
5190 0.396626346161653 0.17502446471259 0.221601881449063 0 0 0.396626346161653
5200 0.396557238658374 0.175265686571493 0.221291552086882 0 0 0.396557238658374
5210 0.396488247863349 0.17550650105666 0.22098174680669 0 0 0.396488247863349
5220 0.396419373386175 0.175746909530803 0.220672463855372 0 0 0.396419373386175
5230 0.396350614873062 0.175986913228832 0.22036370164423 0 0 0.396350614873062
5240 0.396281971965888 0.176226513400789 0.220055458565099 0 0 0.396281971965888
5250 0.39621344432538 0.176465711230914 0.219747733094465 0 0 0.39621344432538
5260 0.396145031556698 0.176704508097411 0.219440523459287 0 0 0.396145031556697
5270 0.396076733311134 0.176942905217448 0.219133828093686 0 0 0.396076733311134
5280 0.396008549263866 0.177180903724834 0.218827645539032 0 0 0.396008549263866
5290 0.395940479055354 0.177418504874553 0.218521974180801 0 0 0.395940479055354
5300 0.395872522295659 0.177655710027698 0.218216812267961 0 0 0.395872522295659
5310 0.395804678670421 0.177892520281552 0.21791215838887 0 0 0.395804678670422
5320 0.395736947826335 0.17812893686934 0.217608010956995 0 0 0.395736947826335
5330 0.395669329416645 0.178364961001418 0.217304368415227 0 0 0.395669329416645
5340 0.395601823060774 0.178600594006206 0.217001229054569 0 0 0.395601823060774
5350 0.395534428464588 0.178835836910391 0.216698591554197 0 0 0.395534428464588
5360 0.395467145289271 0.179070690896613 0.216396454392657 0 0 0.395467145289271
5370 0.395399973142679 0.179305157333667 0.216094815809012 0 0 0.395399973142679
5380 0.395332911770061 0.17953923711077 0.215793674659291 0 0 0.39533291177006
5390 0.39526596077442 0.179772931613649 0.215493029160771 0 0 0.39526596077442
5400 0.395199119840774 0.180006241941758 0.215192877899016 0 0 0.395199119840774
5410 0.395132388676125 0.180239169117821 0.214893219558305 0 0 0.395132388676125
5420 0.395065766910348 0.180471714433768 0.214594052476581 0 0 0.395065766910348
5430 0.394999254186499 0.180703879135521 0.214295375050978 0 0 0.394999254186499
5440 0.394932850220389 0.18093566421505 0.213997186005339 0 0 0.39493285022039
5450 0.394866554672414 0.18116707085776 0.213699483814654 0 0 0.394866554672413
5460 0.394800367166611 0.181398100375951 0.21340226679066 0 0 0.394800367166611
5470 0.394734287471307 0.181628753578291 0.213105533893016 0 0 0.394734287471307
5480 0.394668315221202 0.18185903173987 0.212809283481332 0 0 0.394668315221202
5490 0.394602450097176 0.182088935974588 0.212513514122588 0 0 0.394602450097176
5500 0.394536691799849 0.182318467327439 0.212218224472409 0 0 0.394536691799849
5510 0.394471039992296 0.182547626974465 0.21192341301783 0 0 0.394471039992296
5520 0.394405494327496 0.182776416126959 0.211629078200537 0 0 0.394405494327496
5530 0.394340054577637 0.183004835580105 0.211335218997532 0 0 0.394340054577637
5540 0.394274720331875 0.183232886767965 0.21104183356391 0 0 0.394274720331875
5550 0.39420949136437 0.183460570478841 0.21074892088553 0 0 0.39420949136437
5560 0.39414436734137 0.183687887877705 0.210456479463665 0 0 0.39414436734137
5570 0.394079347915998 0.183914840175344 0.210164507740654 0 0 0.394079347915998
5580 0.394014432836715 0.184141428249758 0.209873004586957 0 0 0.394014432836715
5590 0.39394962177644 0.184367653242635 0.209581968533805 0 0 0.39394962177644
5600 0.39388491442163 0.18459351624841 0.209291398173219 0 0 0.39388491442163
5610 0.393820310512973 0.184819018172214 0.209001292340759 0 0 0.393820310512973
5620 0.393755809692289 0.18504416026429 0.208711649427999 0 0 0.393755809692289
5630 0.393691411711266 0.185268943391372 0.208422468319894 0 0 0.393691411711266
5640 0.393627116272729 0.185493368590766 0.208133747681963 0 0 0.393627116272729
5650 0.393562922829392 0.185717437772788 0.207845485056604 0 0 0.393562922829392
5660 0.393498831196481 0.185941151582395 0.207557679614086 0 0 0.393498831196481
5670 0.39343484119512 0.186164510643961 0.20727033055116 0 0 0.393434841195121
5680 0.393370952571083 0.186387515844871 0.206983436726212 0 0 0.393370952571083
5690 0.393307164995937 0.186610168331529 0.206696996664408 0 0 0.393307164995937
5700 0.393243478219079 0.186832468978672 0.206411009240406 0 0 0.393243478219079
5710 0.3931798919299 0.187054418870488 0.206125473059412 0 0 0.3931798919299
5720 0.393116405828643 0.187276019053295 0.205840386775347 0 0 0.393116405828643
5730 0.393053019679551 0.187497270350002 0.20555574932955 0 0 0.393053019679552
5740 0.392989733138769 0.187718173960853 0.205271559177916 0 0 0.392989733138769
5750 0.392926546007643 0.187938730579248 0.204987815428396 0 0 0.392926546007644
5760 0.392863457944229 0.188158941398759 0.20470451654547 0 0 0.392863457944229
5770 0.392800468692103 0.188378807314442 0.20442166137766 0 0 0.392800468692103
5780 0.392737577954531 0.188598329362051 0.20413924859248 0 0 0.392737577954531
5790 0.392674785487063 0.18881750839485 0.203857277092213 0 0 0.392674785487063
5800 0.39261209101454 0.189036345373288 0.203575745641252 0 0 0.39261209101454
5810 0.392549494174671 0.189254841561955 0.203294652612716 0 0 0.392549494174671
5820 0.392486994774977 0.189472997632707 0.20301399714227 0 0 0.392486994774976
5830 0.392424592500414 0.189690814685208 0.202733777815206 0 0 0.392424592500413
5840 0.392362287142814 0.189908293446077 0.202453993696737 0 0 0.392362287142814
5850 0.392300078399363 0.190125434972297 0.202174643427066 0 0 0.392300078399363
5860 0.392237966032626 0.190342240092646 0.20189572593998 0 0 0.392237966032626
5870 0.39217594975606 0.190558709807303 0.201617239948757 0 0 0.39217594975606
5880 0.39211402934586 0.190774844897475 0.201339184448384 0 0 0.392114029345859
5890 0.392052204498126 0.190990646423925 0.201061558074201 0 0 0.392052204498126
5900 0.391990474958666 0.191206115273924 0.200784359684742 0 0 0.391990474958666
5910 0.391928840411132 0.191421252551697 0.200507587859435 0 0 0.391928840411131
5920 0.391867300676651 0.191636058881595 0.200231241795056 0 0 0.391867300676651
5930 0.391805855491565 0.191850535183935 0.199955320307631 0 0 0.391805855491565
5940 0.391744504569936 0.192064682456789 0.199679822113147 0 0 0.391744504569936
5950 0.391683247691406 0.192278501469319 0.199404746222087 0 0 0.391683247691406
5960 0.391622084538459 0.192491993329832 0.199130091208627 0 0 0.391622084538459
5970 0.391561014935471 0.192705158651345 0.198855856284125 0 0 0.391561014935471
5980 0.391500038569907 0.192917998524769 0.198582040045138 0 0 0.391500038569907
5990 0.39143915522067 0.193130513721853 0.198308641498817 0 0 0.39143915522067
6000 0.391378364631441 0.193342705137284 0.198035659494157 0 0 0.391378364631441
6010 0.391317666563995 0.193554573602596 0.1977630929614 0 0 0.391317666563995
6020 0.391257060728792 0.193766120128434 0.197490940600358 0 0 0.391257060728792
6030 0.391196546917149 0.193977345443219 0.19721920147393 0 0 0.391196546917149
6040 0.391136124842301 0.194188250547904 0.196947874294398 0 0 0.391136124842301
6050 0.391075794310259 0.194398836119623 0.196676958190636 0 0 0.391075794310259
6060 0.391015555046624 0.194609103116164 0.19640645193046 0 0 0.391015555046624
6070 0.39095540681571 0.194819052360205 0.196136354455505 0 0 0.39095540681571
6080 0.390895349388086 0.195028684652577 0.195866664735509 0 0 0.390895349388086
6090 0.390835382515949 0.195238000858246 0.195597381657702 0 0 0.390835382515949
6100 0.390775505965668 0.195447001792708 0.19532850417296 0 0 0.390775505965667
6110 0.390715719500725 0.195655688281535 0.195060031219189 0 0 0.390715719500724
6120 0.390656022874485 0.195864061185611 0.194791961688875 0 0 0.390656022874486
6130 0.390596415855715 0.196072121312072 0.194524294543642 0 0 0.390596415855715
6140 0.390536898208406 0.196279869484706 0.1942570287237 0 0 0.390536898208406
6150 0.390477469706518 0.196487306492514 0.193990163214005 0 0 0.390477469706518
6160 0.390418130139052 0.196694433071997 0.193723697067055 0 0 0.390418130139052
6170 0.390358879221931 0.196901250214731 0.193457629007201 0 0 0.390358879221931
6180 0.390299716775208 0.19710775854883 0.193191958226378 0 0 0.390299716775208
6190 0.390240642527452 0.197313959021733 0.192926683505719 0 0 0.390240642527451
6200 0.390181656281297 0.197519852322346 0.19266180395895 0 0 0.390181656281297
6210 0.390122757802992 0.197725439266587 0.192397318536406 0 0 0.390122757802992
6220 0.390063946881306 0.197930720591767 0.19213322628954 0 0 0.390063946881307
6230 0.390005223249445 0.198135697229136 0.191869526020309 0 0 0.390005223249445
6240 0.389946586726839 0.198340369808982 0.191606216917857 0 0 0.389946586726839
6250 0.389888037039062 0.198544739289195 0.191343297749867 0 0 0.389888037039062
6260 0.389829574019786 0.198748806250345 0.191080767769442 0 0 0.389829574019786
6270 0.389771197427905 0.198952571534028 0.190818625893877 0 0 0.389771197427904
6280 0.389712907026917 0.199156035965754 0.190556871061163 0 0 0.389712907026916
6290 0.389654702614412 0.199359200252042 0.190295502362369 0 0 0.389654702614411
6300 0.389596583963656 0.199562065184314 0.190034518779342 0 0 0.389596583963656
6310 0.389538550885011 0.199764631424513 0.189773919460499 0 0 0.389538550885011
6320 0.389480603111094 0.199966899905943 0.189513703205151 0 0 0.389480603111094
