#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
              910	1.0415887602e-01	1.0415908005e-01
              911	1.0415886828e-01	1.0415907232e-01
              912	1.0415886078e-01	1.0415906482e-01
              913	1.0415885316e-01	1.0415905720e-01
              914	1.0415884570e-01	1.0415904975e-01
              915	1.0415883824e-01	1.0415904229e-01
              916	1.0415883075e-01	1.0415903479e-01
              917	1.0415882326e-01	1.0415902731e-01
              918	1.0415881579e-01	1.0415901984e-01
              919	1.0415880823e-01	1.0415901228e-01
              920	1.0415880068e-01	1.0415900474e-01
              921	1.0415879311e-01	1.0415899717e-01
              922	1.0415878563e-01	1.0415898969e-01
              923	1.0415877822e-01	1.0415898228e-01
              924	1.0415877064e-01	1.0415897470e-01
              925	1.0415876308e-01	1.0415896715e-01
              926	1.0415875572e-01	1.0415895979e-01
              927	1.0415874824e-01	1.0415895231e-01
              928	1.0415874089e-01	1.0415894496e-01
              929	1.0415873353e-01	1.0415893760e-01
              930	1.0415872611e-01	1.0415893018e-01
              931	1.0415871868e-01	1.0415892275e-01
              932	1.0415871127e-01	1.0415891534e-01
              933	1.0415870385e-01	1.0415890793e-01
              934	1.0415869651e-01	1.0415890060e-01
              935	1.0415868928e-01	1.0415889336e-01
              936	1.0415868184e-01	1.0415888593e-01
              937	1.0415867442e-01	1.0415887851e-01
              938	1.0415866709e-01	1.0415887118e-01
              939	1.0415865975e-01	1.0415886385e-01
              940	1.0415865243e-01	1.0415885652e-01
              941	1.0415864494e-01	1.0415884904e-01
              942	1.0415863768e-01	1.0415884177e-01
              943	1.0415863029e-01	1.0415883439e-01
              944	1.0415862297e-01	1.0415882708e-01
              945	1.0415861570e-01	1.0415881981e-01
              946	1.0415860821e-01	1.0415881231e-01
              947	1.0415860066e-01	1.0415880477e-01
              948	1.0415859327e-01	1.0415879738e-01
              949	1.0415858602e-01	1.0415879014e-01
              950	1.0415857867e-01	1.0415878278e-01
              951	1.0415857144e-01	1.0415877556e-01
              952	1.0415856422e-01	1.0415876834e-01
              953	1.0415855687e-01	1.0415876099e-01
              954	1.0415854955e-01	1.0415875368e-01
              955	1.0415854219e-01	1.0415874631e-01
              956	1.0415853496e-01	1.0415873909e-01
              957	1.0415852776e-01	1.0415873189e-01
              958	1.0415852040e-01	1.0415872453e-01
              959	1.0415851329e-01	1.0415871742e-01
              960	1.0415850601e-01	1.0415871015e-01
              961	1.0415849875e-01	1.0415870289e-01
              962	1.0415849153e-01	1.0415869567e-01
              963	1.0415848431e-01	1.0415868845e-01
              964	1.0415847716e-01	1.0415868130e-01
              965	1.0415846992e-01	1.0415867407e-01
              966	1.0415846265e-01	1.0415866680e-01
              967	1.0415845551e-01	1.0415865966e-01
              968	1.0415844829e-01	1.0415865245e-01
              969	1.0415844122e-01	1.0415864537e-01
              970	1.0415843394e-01	1.0415863810e-01
              971	1.0415842691e-01	1.0415863107e-01
              972	1.0415841978e-01	1.0415862394e-01
              973	1.0415841268e-01	1.0415861684e-01
              974	1.0415840551e-01	1.0415860968e-01
              975	1.0415839844e-01	1.0415860261e-01
              976	1.0415839136e-01	1.0415859553e-01
              977	1.0415838416e-01	1.0415858833e-01
              978	1.0415837706e-01	1.0415858123e-01
              979	1.0415837002e-01	1.0415857419e-01
              980	1.0415836282e-01	1.0415856700e-01
              981	1.0415835571e-01	1.0415855989e-01
              982	1.0415834858e-01	1.0415855276e-01
              983	1.0415834153e-01	1.0415854571e-01
              984	1.0415833454e-01	1.0415853873e-01
              985	1.0415832752e-01	1.0415853170e-01
              986	1.0415832043e-01	1.0415852462e-01
              987	1.0415831340e-01	1.0415851759e-01
              988	1.0415830646e-01	1.0415851065e-01
              989	1.0415829952e-01	1.0415850372e-01
              990	1.0415829253e-01	1.0415849673e-01
              991	1.0415828557e-01	1.0415848977e-01
              992	1.0415827861e-01	1.0415848281e-01
              993	1.0415827165e-01	1.0415847585e-01
              994	1.0415826466e-01	1.0415846887e-01
              995	1.0415825764e-01	1.0415846185e-01
              996	1.0415825065e-01	1.0415845486e-01
              997	1.0415824368e-01	1.0415844789e-01
              998	1.0415823666e-01	1.0415844087e-01
              999	1.0415822982e-01	1.0415843404e-01
             1000	1.0415822292e-01	1.0415842714e-01
             1001	1.0415821585e-01	1.0415842008e-01
             1002	1.0415820882e-01	1.0415841305e-01
             1003	1.0415820190e-01	1.0415840613e-01
             1004	1.0415819497e-01	1.0415839920e-01
             1005	1.0415818805e-01	1.0415839227e-01
             1006	1.0415818113e-01	1.0415838536e-01
             1007	1.0415817427e-01	1.0415837851e-01
             1008	1.0415816732e-01	1.0415837156e-01
             1009	1.0415816045e-01	1.0415836469e-01
             1010	1.0415815361e-01	1.0415835785e-01
             1011	1.0415814682e-01	1.0415835106e-01
             1012	1.0415813990e-01	1.0415834415e-01
             1013	1.0415813304e-01	1.0415833728e-01
             1014	1.0415812613e-01	1.0415833038e-01
             1015	1.0415811920e-01	1.0415832345e-01
             1016	1.0415811251e-01	1.0415831677e-01
             1017	1.0415810567e-01	1.0415830992e-01
             1018	1.0415809883e-01	1.0415830309e-01
             1019	1.0415809202e-01	1.0415829628e-01
             1020	1.0415808526e-01	1.0415828952e-01
             1021	1.0415807838e-01	1.0415828264e-01
             1022	1.0415807157e-01	1.0415827583e-01
             1023	1.0415806466e-01	1.0415826893e-01
             1024	1.0415805788e-01	1.0415826215e-01
             1025	1.0415805097e-01	1.0415825524e-01
             1026	1.0415804418e-01	1.0415824845e-01
             1027	1.0415803744e-01	1.0415824171e-01
             1028	1.0415803068e-01	1.0415823495e-01
             1029	1.0415802382e-01	1.0415822810e-01
             1030	1.0415801707e-01	1.0415822136e-01
             1031	1.0415801011e-01	1.0415821439e-01
             1032	1.0415800337e-01	1.0415820766e-01
             1033	1.0415799668e-01	1.0415820097e-01
             1034	1.0415798987e-01	1.0415819416e-01
             1035	1.0415798313e-01	1.0415818743e-01
             1036	1.0415797641e-01	1.0415818070e-01
             1037	1.0415796970e-01	1.0415817399e-01
             1038	1.0415796302e-01	1.0415816732e-01
             1039	1.0415795636e-01	1.0415816066e-01
             1040	1.0415794952e-01	1.0415815382e-01
             1041	1.0415794297e-01	1.0415814727e-01
             1042	1.0415793625e-01	1.0415814056e-01
             1043	1.0415792959e-01	1.0415813390e-01
             1044	1.0415792295e-01	1.0415812725e-01
             1045	1.0415791616e-01	1.0415812047e-01
             1046	1.0415790956e-01	1.0415811387e-01
             1047	1.0415790301e-01	1.0415810732e-01
             1048	1.0415789625e-01	1.0415810057e-01
             1049	1.0415788951e-01	1.0415809383e-01
             1050	1.0415788280e-01	1.0415808712e-01
             1051	1.0415787619e-01	1.0415808051e-01
             1052	1.0415786961e-01	1.0415807394e-01
             1053	1.0415786303e-01	1.0415806736e-01
             1054	1.0415785637e-01	1.0415806070e-01
             1055	1.0415784982e-01	1.0415805416e-01
             1056	1.0415784328e-01	1.0415804761e-01
             1057	1.0415783675e-01	1.0415804108e-01
             1058	1.0415783006e-01	1.0415803440e-01
             1059	1.0415782347e-01	1.0415802781e-01
             1060	1.0415781681e-01	1.0415802115e-01
             1061	1.0415781011e-01	1.0415801446e-01
             1062	1.0415780351e-01	1.0415800786e-01
             1063	1.0415779701e-01	1.0415800136e-01
             1064	1.0415779041e-01	1.0415799476e-01
             1065	1.0415778387e-01	1.0415798822e-01
             1066	1.0415777736e-01	1.0415798172e-01
             1067	1.0415777083e-01	1.0415797519e-01
             1068	1.0415776429e-01	1.0415796865e-01
             1069	1.0415775769e-01	1.0415796205e-01
             1070	1.0415775126e-01	1.0415795563e-01
             1071	1.0415774471e-01	1.0415794908e-01
             1072	1.0415773827e-01	1.0415794263e-01
             1073	1.0415773183e-01	1.0415793620e-01
             1074	1.0415772533e-01	1.0415792970e-01
             1075	1.0415771882e-01	1.0415792319e-01
             1076	1.0415771229e-01	1.0415791667e-01
             1077	1.0415770583e-01	1.0415791021e-01
             1078	1.0415769934e-01	1.0415790372e-01
             1079	1.0415769282e-01	1.0415789721e-01
             1080	1.0415768629e-01	1.0415789068e-01
             1081	1.0415767992e-01	1.0415788431e-01
             1082	1.0415767345e-01	1.0415787784e-01
             1083	1.0415766705e-01	1.0415787144e-01
             1084	1.0415766069e-01	1.0415786509e-01
             1085	1.0415765432e-01	1.0415785871e-01
             1086	1.0415764786e-01	1.0415785226e-01
             1087	1.0415764140e-01	1.0415784580e-01
             1088	1.0415763489e-01	1.0415783929e-01
             1089	1.0415762839e-01	1.0415783279e-01
             1090	1.0415762205e-01	1.0415782646e-01
             1091	1.0415761566e-01	1.0415782007e-01
             1092	1.0415760929e-01	1.0415781370e-01
             1093	1.0415760280e-01	1.0415780721e-01
             1094	1.0415759635e-01	1.0415780077e-01
             1095	1.0415759007e-01	1.0415779449e-01
             1096	1.0415758382e-01	1.0415778824e-01
             1097	1.0415757742e-01	1.0415778184e-01
             1098	1.0415757104e-01	1.0415777547e-01
             1099	1.0415756468e-01	1.0415776910e-01
             1100	1.0415755827e-01	1.0415776269e-01
             1101	1.0415755192e-01	1.0415775635e-01
             1102	1.0415754551e-01	1.0415774994e-01
             1103	1.0415753926e-01	1.0415774369e-01
             1104	1.0415753292e-01	1.0415773736e-01
             1105	1.0415752654e-01	1.0415773098e-01
             1106	1.0415752021e-01	1.0415772465e-01
             1107	1.0415751394e-01	1.0415771838e-01
             1108	1.0415750765e-01	1.0415771209e-01
             1109	1.0415750129e-01	1.0415770574e-01
             1110	1.0415749490e-01	1.0415769935e-01
             1111	1.0415748864e-01	1.0415769309e-01
             1112	1.0415748228e-01	1.0415768673e-01
             1113	1.0415747610e-01	1.0415768055e-01
             1114	1.0415746977e-01	1.0415767422e-01
             1115	1.0415746352e-01	1.0415766797e-01
             1116	1.0415745720e-01	1.0415766166e-01
             1117	1.0415745087e-01	1.0415765533e-01
             1118	1.0415744454e-01	1.0415764901e-01
             1119	1.0415743822e-01	1.0415764269e-01
             1120	1.0415743182e-01	1.0415763629e-01
             1121	1.0415742550e-01	1.0415762997e-01
             1122	1.0415741927e-01	1.0415762374e-01
             1123	1.0415741292e-01	1.0415761739e-01
             1124	1.0415740670e-01	1.0415761118e-01
             1125	1.0415740051e-01	1.0415760499e-01
             1126	1.0415739422e-01	1.0415759870e-01
             1127	1.0415738804e-01	1.0415759253e-01
             1128	1.0415738182e-01	1.0415758631e-01
             1129	1.0415737549e-01	1.0415757998e-01
             1130	1.0415736910e-01	1.0415757359e-01
             1131	1.0415736290e-01	1.0415756740e-01
             1132	1.0415735673e-01	1.0415756123e-01
             1133	1.0415735038e-01	1.0415755488e-01
             1134	1.0415734410e-01	1.0415754860e-01
             1135	1.0415733793e-01	1.0415754243e-01
             1136	1.0415733176e-01	1.0415753627e-01
             1137	1.0415732550e-01	1.0415753000e-01
             1138	1.0415731932e-01	1.0415752383e-01
             1139	1.0415731309e-01	1.0415751760e-01
             1140	1.0415730695e-01	1.0415751146e-01
             1141	1.0415730085e-01	1.0415750536e-01
             1142	1.0415729459e-01	1.0415749911e-01
             1143	1.0415728847e-01	1.0415749299e-01
             1144	1.0415728231e-01	1.0415748683e-01
             1145	1.0415727616e-01	1.0415748069e-01
             1146	1.0415726995e-01	1.0415747447e-01
             1147	1.0415726378e-01	1.0415746831e-01
             1148	1.0415725772e-01	1.0415746225e-01
             1149	1.0415725159e-01	1.0415745612e-01
             1150	1.0415724548e-01	1.0415745001e-01
             1151	1.0415723937e-01	1.0415744390e-01
             1152	1.0415723314e-01	1.0415743768e-01
             1153	1.0415722686e-01	1.0415743140e-01
             1154	1.0415722071e-01	1.0415742525e-01
             1155	1.0415721448e-01	1.0415741903e-01
             1156	1.0415720840e-01	1.0415741294e-01
             1157	1.0415720231e-01	1.0415740686e-01
             1158	1.0415719610e-01	1.0415740065e-01
             1159	1.0415718999e-01	1.0415739454e-01
             1160	1.0415718382e-01	1.0415738837e-01
             1161	1.0415717772e-01	1.0415738227e-01
             1162	1.0415717170e-01	1.0415737626e-01
             1163	1.0415716557e-01	1.0415737013e-01
             1164	1.0415715948e-01	1.0415736404e-01
             1165	1.0415715335e-01	1.0415735792e-01
             1166	1.0415714719e-01	1.0415735176e-01
             1167	1.0415714120e-01	1.0415734577e-01
             1168	1.0415713517e-01	1.0415733975e-01
             1169	1.0415712917e-01	1.0415733374e-01
             1170	1.0415712311e-01	1.0415732768e-01
             1171	1.0415711711e-01	1.0415732168e-01
             1172	1.0415711107e-01	1.0415731565e-01
             1173	1.0415710513e-01	1.0415730971e-01
             1174	1.0415709918e-01	1.0415730377e-01
             1175	1.0415709308e-01	1.0415729766e-01
             1176	1.0415708702e-01	1.0415729161e-01
             1177	1.0415708109e-01	1.0415728568e-01
             1178	1.0415707509e-01	1.0415727968e-01
             1179	1.0415706908e-01	1.0415727368e-01
             1180	1.0415706311e-01	1.0415726771e-01
             1181	1.0415705722e-01	1.0415726182e-01
             1182	1.0415705126e-01	1.0415725586e-01
             1183	1.0415704535e-01	1.0415724995e-01
             1184	1.0415703941e-01	1.0415724402e-01
             1185	1.0415703346e-01	1.0415723807e-01
             1186	1.0415702747e-01	1.0415723208e-01
             1187	1.0415702170e-01	1.0415722631e-01
             1188	1.0415701571e-01	1.0415722032e-01
             1189	1.0415700985e-01	1.0415721447e-01
             1190	1.0415700391e-01	1.0415720853e-01
             1191	1.0415699800e-01	1.0415720262e-01
             1192	1.0415699219e-01	1.0415719681e-01
             1193	1.0415698630e-01	1.0415719093e-01
             1194	1.0415698036e-01	1.0415718498e-01
             1195	1.0415697448e-01	1.0415717911e-01
             1196	1.0415696861e-01	1.0415717324e-01
             1197	1.0415696251e-01	1.0415716715e-01
             1198	1.0415695677e-01	1.0415716140e-01
             1199	1.0415695080e-01	1.0415715544e-01
             1200	1.0415694493e-01	1.0415714957e-01
             1201	1.0415693905e-01	1.0415714369e-01
             1202	1.0415693307e-01	1.0415713771e-01
             1203	1.0415692716e-01	1.0415713181e-01
             1204	1.0415692115e-01	1.0415712579e-01
             1205	1.0415691521e-01	1.0415711986e-01
             1206	1.0415690934e-01	1.0415711399e-01
             1207	1.0415690350e-01	1.0415710815e-01
             1208	1.0415689763e-01	1.0415710228e-01
             1209	1.0415689181e-01	1.0415709647e-01
             1210	1.0415688593e-01	1.0415709059e-01
             1211	1.0415688001e-01	1.0415708468e-01
             1212	1.0415687397e-01	1.0415707864e-01
             1213	1.0415686814e-01	1.0415707281e-01
             1214	1.0415686246e-01	1.0415706713e-01
             1215	1.0415685665e-01	1.0415706132e-01
             1216	1.0415685074e-01	1.0415705542e-01
             1217	1.0415684495e-01	1.0415704963e-01
             1218	1.0415683916e-01	1.0415704384e-01
             1219	1.0415683331e-01	1.0415703799e-01
             1220	1.0415682751e-01	1.0415703219e-01
             1221	1.0415682167e-01	1.0415702635e-01
             1222	1.0415681587e-01	1.0415702056e-01
             1223	1.0415681012e-01	1.0415701481e-01
             1224	1.0415680432e-01	1.0415700901e-01
             1225	1.0415679856e-01	1.0415700325e-01
             1226	1.0415679278e-01	1.0415699748e-01
             1227	1.0415678713e-01	1.0415699183e-01
             1228	1.0415678144e-01	1.0415698614e-01
             1229	1.0415677559e-01	1.0415698030e-01
             1230	1.0415676986e-01	1.0415697456e-01
             1231	1.0415676410e-01	1.0415696880e-01
             1232	1.0415675825e-01	1.0415696296e-01
             1233	1.0415675255e-01	1.0415695726e-01
             1234	1.0415674675e-01	1.0415695146e-01
             1235	1.0415674105e-01	1.0415694576e-01
             1236	1.0415673525e-01	1.0415693996e-01
             1237	1.0415672959e-01	1.0415693430e-01
             1238	1.0415672391e-01	1.0415692863e-01
             1239	1.0415671825e-01	1.0415692297e-01
             1240	1.0415671260e-01	1.0415691733e-01
             1241	1.0415670707e-01	1.0415691179e-01
             1242	1.0415670152e-01	1.0415690625e-01
             1243	1.0415669576e-01	1.0415690049e-01
             1244	1.0415669015e-01	1.0415689488e-01
             1245	1.0415668457e-01	1.0415688930e-01
             1246	1.0415667889e-01	1.0415688363e-01
             1247	1.0415667318e-01	1.0415687792e-01
             1248	1.0415666752e-01	1.0415687226e-01
             1249	1.0415666183e-01	1.0415686657e-01
             1250	1.0415665606e-01	1.0415686080e-01
             1251	1.0415665047e-01	1.0415685522e-01
             1252	1.0415664482e-01	1.0415684957e-01
             1253	1.0415663914e-01	1.0415684389e-01
             1254	1.0415663352e-01	1.0415683827e-01
             1255	1.0415662786e-01	1.0415683262e-01
             1256	1.0415662211e-01	1.0415682687e-01
             1257	1.0415661639e-01	1.0415682115e-01
             1258	1.0415661079e-01	1.0415681555e-01
             1259	1.0415660522e-01	1.0415680998e-01
             1260	1.0415659968e-01	1.0415680444e-01
             1261	1.0415659403e-01	1.0415679880e-01
             1262	1.0415658846e-01	1.0415679323e-01
             1263	1.0415658279e-01	1.0415678757e-01
             1264	1.0415657722e-01	1.0415678200e-01
             1265	1.0415657168e-01	1.0415677645e-01
             1266	1.0415656600e-01	1.0415677078e-01
             1267	1.0415656041e-01	1.0415676519e-01
             1268	1.0415655480e-01	1.0415675958e-01
             1269	1.0415654920e-01	1.0415675398e-01
             1270	1.0415654354e-01	1.0415674833e-01
             1271	1.0415653781e-01	1.0415674260e-01
             1272	1.0415653219e-01	1.0415673698e-01
             1273	1.0415652660e-01	1.0415673139e-01
             1274	1.0415652098e-01	1.0415672578e-01
             1275	1.0415651543e-01	1.0415672023e-01
             1276	1.0415650983e-01	1.0415671463e-01
             1277	1.0415650435e-01	1.0415670915e-01
             1278	1.0415649878e-01	1.0415670359e-01
             1279	1.0415649318e-01	1.0415669799e-01
             1280	1.0415648771e-01	1.0415669252e-01
             1281	1.0415648211e-01	1.0415668692e-01
             1282	1.0415647640e-01	1.0415668121e-01
             1283	1.0415647076e-01	1.0415667558e-01
             1284	1.0415646514e-01	1.0415666996e-01
             1285	1.0415645964e-01	1.0415666446e-01
             1286	1.0415645413e-01	1.0415665895e-01
             1287	1.0415644849e-01	1.0415665331e-01
             1288	1.0415644299e-01	1.0415664782e-01
             1289	1.0415643740e-01	1.0415664223e-01
             1290	1.0415643180e-01	1.0415663663e-01
             1291	1.0415642626e-01	1.0415663109e-01
             1292	1.0415642067e-01	1.0415662550e-01
             1293	1.0415641513e-01	1.0415661997e-01
             1294	1.0415640965e-01	1.0415661449e-01
             1295	1.0415640407e-01	1.0415660891e-01
             1296	1.0415639857e-01	1.0415660342e-01
             1297	1.0415639298e-01	1.0415659783e-01
             1298	1.0415638755e-01	1.0415659239e-01
             1299	1.0415638199e-01	1.0415658684e-01
             1300	1.0415637657e-01	1.0415658142e-01
             1301	1.0415637107e-01	1.0415657593e-01
             1302	1.0415636554e-01	1.0415657039e-01
             1303	1.0415636000e-01	1.0415656485e-01
             1304	1.0415635446e-01	1.0415655932e-01
             1305	1.0415634907e-01	1.0415655394e-01
             1306	1.0415634354e-01	1.0415654840e-01
             1307	1.0415633794e-01	1.0415654280e-01
             1308	1.0415633243e-01	1.0415653730e-01
             1309	1.0415632698e-01	1.0415653185e-01
             1310	1.0415632157e-01	1.0415652644e-01
             1311	1.0415631617e-01	1.0415652105e-01
             1312	1.0415631075e-01	1.0415651563e-01
             1313	1.0415630541e-01	1.0415651029e-01
             1314	1.0415629997e-01	1.0415650486e-01
             1315	1.0415629448e-01	1.0415649936e-01
             1316	1.0415628900e-01	1.0415649389e-01
             1317	1.0415628349e-01	1.0415648838e-01
             1318	1.0415627807e-01	1.0415648296e-01
             1319	1.0415627279e-01	1.0415647768e-01
             1320	1.0415626729e-01	1.0415647218e-01
             1321	1.0415626179e-01	1.0415646669e-01
             1322	1.0415625649e-01	1.0415646138e-01
             1323	1.0415625114e-01	1.0415645604e-01
             1324	1.0415624573e-01	1.0415645063e-01
             1325	1.0415624029e-01	1.0415644519e-01
             1326	1.0415623483e-01	1.0415643974e-01
             1327	1.0415622933e-01	1.0415643423e-01
             1328	1.0415622378e-01	1.0415642869e-01
             1329	1.0415621856e-01	1.0415642347e-01
             1330	1.0415621324e-01	1.0415641816e-01
             1331	1.0415620791e-01	1.0415641283e-01
             1332	1.0415620256e-01	1.0415640748e-01
             1333	1.0415619726e-01	1.0415640218e-01
             1334	1.0415619202e-01	1.0415639694e-01
             1335	1.0415618665e-01	1.0415639158e-01
             1336	1.0415618131e-01	1.0415638624e-01
             1337	1.0415617592e-01	1.0415638085e-01
             1338	1.0415617052e-01	1.0415637545e-01
             1339	1.0415616528e-01	1.0415637021e-01
             1340	1.0415615983e-01	1.0415636476e-01
             1341	1.0415615460e-01	1.0415635954e-01
             1342	1.0415614930e-01	1.0415635425e-01
             1343	1.0415614400e-01	1.0415634895e-01
             1344	1.0415613874e-01	1.0415634369e-01
             1345	1.0415613324e-01	1.0415633819e-01
             1346	1.0415612786e-01	1.0415633281e-01
             1347	1.0415612244e-01	1.0415632739e-01
             1348	1.0415611695e-01	1.0415632190e-01
             1349	1.0415611157e-01	1.0415631652e-01
             1350	1.0415610633e-01	1.0415631129e-01
             1351	1.0415610095e-01	1.0415630591e-01
             1352	1.0415609568e-01	1.0415630064e-01
             1353	1.0415609039e-01	1.0415629535e-01
             1354	1.0415608496e-01	1.0415628993e-01
             1355	1.0415607956e-01	1.0415628452e-01
             1356	1.0415607432e-01	1.0415627929e-01
             1357	1.0415606913e-01	1.0415627410e-01
             1358	1.0415606378e-01	1.0415626875e-01
             1359	1.0415605862e-01	1.0415626359e-01
             1360	1.0415605336e-01	1.0415625834e-01
             1361	1.0415604809e-01	1.0415625308e-01
             1362	1.0415604289e-01	1.0415624788e-01
             1363	1.0415603763e-01	1.0415624262e-01
             1364	1.0415603239e-01	1.0415623738e-01
             1365	1.0415602714e-01	1.0415623213e-01
             1366	1.0415602192e-01	1.0415622691e-01
             1367	1.0415601674e-01	1.0415622173e-01
             1368	1.0415601150e-01	1.0415621649e-01
             1369	1.0415600622e-01	1.0415621122e-01
             1370	1.0415600089e-01	1.0415620589e-01
             1371	1.0415599574e-01	1.0415620075e-01
             1372	1.0415599049e-01	1.0415619550e-01
             1373	1.0415598521e-01	1.0415619022e-01
             1374	1.0415597994e-01	1.0415618495e-01
             1375	1.0415597465e-01	1.0415617967e-01
             1376	1.0415596943e-01	1.0415617445e-01
             1377	1.0415596417e-01	1.0415616919e-01
             1378	1.0415595893e-01	1.0415616395e-01
             1379	1.0415595359e-01	1.0415615861e-01
             1380	1.0415594832e-01	1.0415615334e-01
             1381	1.0415594312e-01	1.0415614814e-01
             1382	1.0415593797e-01	1.0415614300e-01
             1383	1.0415593273e-01	1.0415613775e-01
             1384	1.0415592756e-01	1.0415613259e-01
             1385	1.0415592233e-01	1.0415612736e-01
             1386	1.0415591708e-01	1.0415612211e-01
             1387	1.0415591197e-01	1.0415611700e-01
             1388	1.0415590684e-01	1.0415611188e-01
             1389	1.0415590169e-01	1.0415610673e-01
             1390	1.0415589653e-01	1.0415610157e-01
             1391	1.0415589135e-01	1.0415609640e-01
             1392	1.0415588618e-01	1.0415609123e-01
             1393	1.0415588103e-01	1.0415608608e-01
             1394	1.0415587584e-01	1.0415608089e-01
             1395	1.0415587058e-01	1.0415607564e-01
             1396	1.0415586541e-01	1.0415607046e-01
             1397	1.0415586023e-01	1.0415606529e-01
             1398	1.0415585515e-01	1.0415606021e-01
             1399	1.0415585009e-01	1.0415605515e-01
             1400	1.0415584492e-01	1.0415604998e-01
             1401	1.0415583979e-01	1.0415604486e-01
             1402	1.0415583467e-01	1.0415603974e-01
             1403	1.0415582954e-01	1.0415603461e-01
             1404	1.0415582430e-01	1.0415602938e-01
             1405	1.0415581913e-01	1.0415602421e-01
             1406	1.0415581391e-01	1.0415601899e-01
             1407	1.0415580874e-01	1.0415601382e-01
             1408	1.0415580357e-01	1.0415600865e-01
             1409	1.0415579834e-01	1.0415600343e-01
             1410	1.0415579319e-01	1.0415599828e-01
             1411	1.0415578806e-01	1.0415599314e-01
             1412	1.0415578302e-01	1.0415598811e-01
             1413	1.0415577796e-01	1.0415598305e-01
             1414	1.0415577292e-01	1.0415597801e-01
             1415	1.0415576790e-01	1.0415597300e-01
             1416	1.0415576275e-01	1.0415596784e-01
             1417	1.0415575764e-01	1.0415596274e-01
             1418	1.0415575264e-01	1.0415595774e-01
             1419	1.0415574752e-01	1.0415595263e-01
             1420	1.0415574239e-01	1.0415594750e-01
             1421	1.0415573733e-01	1.0415594244e-01
             1422	1.0415573219e-01	1.0415593730e-01
             1423	1.0415572717e-01	1.0415593228e-01
             1424	1.0415572215e-01	1.0415592727e-01
             1425	1.0415571708e-01	1.0415592220e-01
             1426	1.0415571200e-01	1.0415591712e-01
             1427	1.0415570695e-01	1.0415591207e-01
             1428	1.0415570188e-01	1.0415590701e-01
             1429	1.0415569680e-01	1.0415590193e-01
             1430	1.0415569174e-01	1.0415589687e-01
             1431	1.0415568673e-01	1.0415589186e-01
             1432	1.0415568165e-01	1.0415588678e-01
             1433	1.0415567660e-01	1.0415588174e-01
             1434	1.0415567160e-01	1.0415587674e-01
             1435	1.0415566646e-01	1.0415587160e-01
             1436	1.0415566151e-01	1.0415586666e-01
             1437	1.0415565636e-01	1.0415586151e-01
             1438	1.0415565140e-01	1.0415585655e-01
             1439	1.0415564641e-01	1.0415585156e-01
             1440	1.0415564127e-01	1.0415584642e-01
             1441	1.0415563624e-01	1.0415584140e-01
             1442	1.0415563121e-01	1.0415583636e-01
             1443	1.0415562612e-01	1.0415583127e-01
             1444	1.0415562111e-01	1.0415582627e-01
             1445	1.0415561600e-01	1.0415582116e-01
             1446	1.0415561096e-01	1.0415581612e-01
             1447	1.0415560603e-01	1.0415581120e-01
             1448	1.0415560116e-01	1.0415580632e-01
             1449	1.0415559611e-01	1.0415580128e-01
             1450	1.0415559109e-01	1.0415579626e-01
             1451	1.0415558612e-01	1.0415579129e-01
             1452	1.0415558114e-01	1.0415578631e-01
             1453	1.0415557608e-01	1.0415578126e-01
             1454	1.0415557112e-01	1.0415577630e-01
             1455	1.0415556614e-01	1.0415577132e-01
             1456	1.0415556110e-01	1.0415576629e-01
             1457	1.0415555626e-01	1.0415576145e-01
             1458	1.0415555120e-01	1.0415575639e-01
             1459	1.0415554640e-01	1.0415575159e-01
             1460	1.0415554134e-01	1.0415574653e-01
             1461	1.0415553643e-01	1.0415574163e-01
             1462	1.0415553167e-01	1.0415573687e-01
             1463	1.0415552685e-01	1.0415573204e-01
             1464	1.0415552189e-01	1.0415572709e-01
             1465	1.0415551691e-01	1.0415572211e-01
             1466	1.0415551199e-01	1.0415571720e-01
             1467	1.0415550705e-01	1.0415571225e-01
             1468	1.0415550206e-01	1.0415570727e-01
             1469	1.0415549717e-01	1.0415570238e-01
             1470	1.0415549233e-01	1.0415569755e-01
             1471	1.0415548733e-01	1.0415569254e-01
             1472	1.0415548237e-01	1.0415568759e-01
             1473	1.0415547746e-01	1.0415568268e-01
             1474	1.0415547259e-01	1.0415567781e-01
             1475	1.0415546781e-01	1.0415567304e-01
             1476	1.0415546288e-01	1.0415566811e-01
             1477	1.0415545794e-01	1.0415566317e-01
             1478	1.0415545297e-01	1.0415565820e-01
             1479	1.0415544804e-01	1.0415565328e-01
             1480	1.0415544309e-01	1.0415564833e-01
             1481	1.0415543826e-01	1.0415564350e-01
             1482	1.0415543339e-01	1.0415563863e-01
             1483	1.0415542852e-01	1.0415563376e-01
             1484	1.0415542368e-01	1.0415562892e-01
             1485	1.0415541875e-01	1.0415562399e-01
             1486	1.0415541397e-01	1.0415561922e-01
             1487	1.0415540914e-01	1.0415561439e-01
             1488	1.0415540445e-01	1.0415560970e-01
             1489	1.0415539960e-01	1.0415560486e-01
             1490	1.0415539478e-01	1.0415560003e-01
             1491	1.0415538988e-01	1.0415559514e-01
             1492	1.0415538503e-01	1.0415559029e-01
             1493	1.0415537996e-01	1.0415558522e-01
